mark_key,Z_responsiveness,meas_mean
MGST2,1.08544148917795,8.196085480807593
VPS39,0.0634960090626821,6.471042245157752
SETD5,0.5735262763626078,6.893510723899023
TWF2,0.5362473440789615,7.850617312422599
SIAH2-AS1,0.0778128292726465,6.064935197368417
LINC01132,0.0730090232677398,5.74634552631579
WIPF1-AS1,0.2424700476444673,3.296364605263157
RRM1-AS1,0.2385375575094438,3.633807039473684
C6orf25,0.2612160625900017,1.078499346703882
BHLHE40,0.507927795240621,4.836646325646133
ZDHHC6,0.4242168492989502,6.300689656454469
TMEM144,0.2044318117148449,5.620714329458636
TMEM189,0.9342359019026298,7.107643157075535
LINC01610,0.1444918667609817,1.5334862500000002
FAM86DP,0.3439812333635924,5.164870142776167
SLC12A5,0.5093011560314331,5.740809454887218
ZNF57,0.3754370166257249,5.796523273809524
RNU6-770P,0.9962493504497002,1.3609665657894738
LINC02322,0.3119181360993779,4.932097434210526
URI1,0.4909633121038385,6.6823619057115184
RPRML,0.3752383383891273,4.48959694885017
GNB5,0.4095438536615868,4.731449885581511
PFN2-AS1,0.0764827059145225,1.6812361184210527
CBR1,0.0260430900204134,5.998056277308042
TOMM6,0.0419864428160303,9.2980886714846
HTR1F,0.1042835724058391,4.05102567509543
RN7SKP184,0.7815027522118604,4.147232697368421
PPRC1,0.0892900680247941,5.560638510611259
PHEX,0.0579852659876451,5.182206038533836
LINC02064,0.1327863286045039,1.966447105263158
GPR27,0.0637765740156827,4.325502123576814
RNA5SP501,0.6151866443052908,2.342429605263158
FAM216B,0.7976445185809662,2.77650407894737
RHOU,0.2766961966622643,6.152428709633632
NDUFA6-DT,0.6446982046253164,3.762227171052632
CTBP1-DT,0.3449769615423879,5.127967105263159
AHCYP3,0.0686894682670104,2.347472039473683
TMEM42,0.539843665107251,6.605246210940695
FLJ35934,0.1618481484405591,7.847177380952381
MFSD6,0.0418039499871112,5.173061625992855
RNU6ATAC7P,0.0025644460327556,1.25175459868421
FMNL3,0.1107094662051601,5.886508129715892
POLD2,0.0023410831018904,7.546836460367826
GIP,0.1248991332847088,5.925554794799499
RNU6-1113P,0.2329620568389644,1.5370583223684204
SERTM1,0.0192835938157568,4.124906710526315
FBXO10,0.2892681475135676,5.078655124475122
NCAL1,0.9188865054541644,6.213531381578948
LINC02537,0.4195738749110032,3.6933213815789454
RNU6-430P,0.230654383463404,1.6351041907894732
OR4C3,0.0786097378377717,4.807062557957394
SRGAP2B,0.0818957857547457,6.124574539473687
RNU6-618P,0.28467927377016,5.1578732894736845
MIR3064,0.2463764439302392,7.6132036184210525
LINC02504,0.7239429932857584,2.469917565789473
CHRNA6,0.0886349884565938,5.284668511904761
RNU6-307P,0.0544836226178601,1.5466981578947363
TLK2P1,0.666273077794139,9.260973355263154
KRTAP5-5,0.2649044647918657,5.840728640350879
CYB561A3,1.3916108367456723,6.459946902561055
SIRT5,0.7603465982539673,7.5707902233035504
FANCA,0.1558253413658442,4.620580090837406
RERG-AS1,0.4388032908679016,6.145706375313282
PPIP5K1P1,0.4476068873966602,5.4947358552631576
RPS18P6,0.2485343930862358,2.032694539473684
ADAM15,0.6522567436263293,6.718089765308076
ABCC1,0.3688296429929386,4.976065298231156
AGBL5-AS1,0.060128617416361,2.8036793421052626
CHIAP2,0.127516942093184,2.3382257894736846
TRPM2,1.0302377772448186,4.108599315432867
RAP2C,0.2934187549384103,6.536228242953528
LINC01168,0.33304886994165,3.0224354605263155
FHL1,0.2938336631563398,11.900823632061346
ZBTB47,0.5315997040539787,6.920357308897243
PDE7B,0.2637825091970165,5.650231998294508
FARS2,0.0940393883037113,6.6105530513905295
LINC01785,0.0748512734075917,4.678371644736845
FDXACB1,0.1697722951041503,4.335599612744635
RNA5SP100,0.259032592676984,3.117891513157896
GYG1P1,1.624077468315084,1.8542846052631576
TLL2,0.0418269917659702,5.3072708020050126
GRIP1,0.0296172611815297,4.011348486652769
RNA5SP130,1.2734985565839343,4.196209671052629
UBE2S,0.2446996769978767,7.84798857142857
CCDC87,0.3276803715265852,2.822267697368421
LOC286083,0.0007382765282642,7.895343095238094
DIRC3,0.4465575853838227,5.811001881265665
PSPH,0.0376451641579969,5.623903193011938
AFM,0.0766566999161998,11.047521710526317
BPNT2,0.9116460602889505,6.373534671052633
HTR2B,0.0497469536588069,4.385775911478728
LINC01979,1.42945542572681,3.75517789473684
OR10AD1,0.1703729358315039,5.477508975563911
DCTN1,0.1177608866065887,7.325726136449565
FAM49A,1.2487350401275392,6.6150723764933215
CD27-AS1,0.8694891798523329,5.675267926253151
GLP2R,0.0559352965920958,4.769476387050706
DENND1C,0.0333988687670472,5.0642738551628765
MIR642A,0.478571793960805,5.5434938157894775
LINC01842,0.1152365847035673,3.893025
TM7SF2,0.8328038786941785,6.780362361185415
AADACL3,0.7258436973279014,3.6753241447368414
RNA5SP297,0.5492399098532401,3.738568947368423
PAGE2,0.6646790892164645,4.15721230263158
ZNF727,0.8927014012773619,5.743808060776944
AIG1,0.0293787055543464,6.45082155859962
AVPR1A,0.6342086991064202,5.784165612030234
LINC01231,0.2619029238245348,2.5054995394736834
POFUT1,0.019710220302139,8.503958429551048
RHOT1P2,1.4062980228692534,3.1892073026315786
F11,0.3146580364080009,8.783745350877194
KLKB1,0.2600279124690081,8.797526123120301
SLC16A12-AS1,0.4237777521909073,2.375334605263158
MED27,0.0145414496861122,5.283221030275873
SPATA31E1,0.3798088842373288,3.996838881578948
TEX48,0.7576107770407452,4.083970263157895
RNU7-121P,0.2123219794994456,1.1178822368421055
ZBTB26,0.7258157866542229,4.62960642777278
MIR939,0.9213812360438246,7.938779761904763
LINC02572,0.3818086900807163,3.658220000000001
RP11-226M10.3,0.315827024562141,0.6308394823278882
RNU6-799P,0.2519243886024433,1.2901314276315785
TBC1D24,0.9456602275138106,6.753581081131634
LINC02761,0.7651738332794572,3.742746118421052
RNU6-634P,0.2659794571271471,3.286531907894734
RP13-1016M1.2,1.5285607143064608,2.869616294428317
UBE2D3-AS1,0.8825915574314422,3.105017039473683
FCGR3A,0.025317061756938,5.259664489263567
RABL2B,0.3696666137206779,5.953798239950412
ZNHIT2,0.0848002742270833,5.401679986812064
SLC9A9-AS2,0.8178140235282794,2.769738092105265
OR2H1,0.0635229032227714,2.2957053947368413
HBBP1,0.2120945647040154,7.869962380952382
METTL10,0.587240180509045,6.338310281818822
ENTPD7,0.5780937074139043,7.03361822681704
AQP1,1.086793730020617,7.305448264279931
PNOC,0.1055536260498922,6.508959614661652
RNU4-5P,1.181844571351742,4.009292368421052
RPS12,0.5261508323521998,9.980463166280115
MTMR2,0.042386358442054,5.879245393211765
UPK1A,0.5503384156070037,6.054393941102755
OR10G8,0.3375870105212927,4.362733421052631
SCARNA7,0.0198416682837753,5.974431964802648
RCN2,0.4476614438824507,7.26750846664473
CIITA,0.140852069249542,5.61091414057969
TSC22D1-AS1,0.1196506649800966,2.852306376150407
SPATA31A6,0.1374749554597263,4.941072078634085
AARSD1P1,0.0749853839687597,3.508951776315792
RNU6-78P,0.0299604057652917,2.343184605263158
HOXC6,0.2097671390376959,6.706795655616598
AGAP12P,1.1738308462927045,8.097267105263166
PRSS59P,0.6211658833067387,2.630011315789473
STYXL2,0.2185777385511269,3.734099934210526
TNS2-AS1,0.4459586304556031,4.9408926973684215
KRT31,0.1192637149153138,6.140639356203007
MLLT1,0.0946559203979268,6.460973644000089
SNORD86,0.4426789642051635,7.685252697368421
RNU6-1169P,0.142026551876185,1.3550898552631576
SCNN1G,0.072905345463463,5.752717805451126
USP28,0.4901509092113494,5.3413893871203975
HCCAT5,0.5067527665436844,5.220661513157896
BHLHE41,0.3756355359425153,5.0242564896512585
C12orf45,0.1247723233118453,4.475930669595889
FZD6,0.2512195490230967,5.4375256759900426
RPS7P8,0.5899271069314459,1.8503407236842109
CFAP410,0.0708892901233055,5.161956842105261
LINC02268,1.9443098125831264,5.110401907894738
ITGB1BP2,0.3927559456880315,8.085315476190479
SNORA33,0.1814731478667394,7.949419523809523
FNDC8,0.297527889923097,5.689539013157894
LINC01044,0.3258109888855997,3.850482828947369
RNU6-797P,0.744663218613266,3.4024356578947383
DOCK10,0.0037262301855164,5.862703512039926
TRBV7-3,0.112396720702734,2.6441186184210523
ARSA,0.3008754098779159,5.922829556129162
PDE10A,6.829518171032536e-05,5.223437863408522
PACS1,0.2640328987704174,6.374534517684697
SNORA47,1.4321837277804956,9.082382922932329
SLC9A6,0.4414812866429142,6.069401256071271
HIST1H2BC,1.3416803923352028,4.552000319778934
GNG7,0.1189327866760608,6.34902413832832
ZNF454-DT,0.1370846612800163,2.939872960526316
BMT2,0.138299172595656,4.696535052901853
TENM3-AS1,0.5697327798638417,2.79106197368421
LINC02545,0.2382212832366169,2.7925267763157904
LINC00159,0.1089014472016148,5.631136427005012
SPDYE6,0.473651189833871,6.075927474937345
BET1L,0.231921635664478,5.272319844050167
PER3P1,0.0100435438350213,1.781405065789473
SCGB1D4,0.1047398467114277,3.139792894736844
CSAG4,0.1116823238152828,2.1279496710526304
MIR4474,0.3942408147381062,4.242180526315787
CTNNA2-AS1,1.2412267868929134,2.8220127631578933
ARID1B-AS1,2.6254199041214514,3.047825986842104
TOMM7,0.5819064536970149,9.494515252303032
HPS3,0.0672456507617191,5.73714024463111
LOC100131023,1.091685990860617,7.851979523809523
TAB2-AS1,0.3183968255885202,1.2082426644736837
LINC02159,0.6985897925761891,3.058599671052632
MT-ND1,0.5857671640566132,6.943154013157893
OR6V1,0.1535460513500092,5.643240277255639
RNU6-895P,0.196687598618706,2.032480065789473
LINC01214,0.6027980960690396,2.435037894736842
NOP14,0.1223504671745942,6.610984875332384
SFTPB,0.0948997819434315,7.878794285714287
PNKP,0.0265090600549301,5.845960176652727
GBGT1,0.0938407719183629,4.95754047896236
DEPP1,0.0371505175441121,6.252802763157892
LINC01309,0.0517956791768923,2.1492853289473683
PTF1A,0.092117092768992,3.53945269736842
SNRPD2P2,0.6510572851821895,2.681474539473684
ADK-AS1,0.8287641557507157,1.8083432894736848
BBS5,0.7721748439036313,2.686606824218331
TEKT5,0.3094525967282595,5.746030988408522
ROMO1,0.6343869827587026,8.6988500712445
TMEM117,0.5796636730917516,4.995371193988715
LINC02488,0.6866404853855147,1.6240388815789466
LINC03016,1.1882257945979815,3.496901184210528
E2F4,0.5889481324101604,6.344835974615854
RCC2,0.1755349222604699,7.134857448102669
ERCC3,0.1550759647225068,6.786355733245597
GOLPH3L,0.210908870811068,6.121109206011314
EPRS,0.6524876997696865,4.766169883966745
BMP2K,0.2246217221671007,5.462795731154643
RNU6-1186P,0.2766703810823909,1.3291577960526315
CDY1,0.2650376760526335,7.844327619047618
PARP16,0.9167438231711802,5.837538989929361
TGFA-IT1,0.7155365499806923,2.7476818421052647
SMYD3,0.3275200008273358,5.802149403800069
RASA1,0.4532541652341778,6.29772541720331
RNU6-938P,0.1168613524382393,1.6481301315789474
LRRC74B,0.0389279280106816,5.750739664786968
BANK1,0.8554939139365407,3.666237694993031
OR52J3,0.5300767659164931,5.448502124060149
AVPI1,0.0933612849706211,5.42622766076998
CLCA3P,0.2834613190617115,2.365007499999999
FHIP1A-DT,0.5682254032004476,3.335920460526316
ZNF582-DT,1.6208449404726684,3.809573223684211
EMD,0.171455218592395,7.965021620301669
RP11-481C4.2,0.5542075927285515,1.8030594936512825
LRRC38,0.0461799959797465,5.9191882095864665
DPYD,0.8227252687537768,6.581576257234855
CTD-2349P21.9,0.85589646620313,0.8530925903502489
RP11-182J1.3,1.3594616699433146,2.10913293525144
C19orf48,0.1017738042570306,2.0630199001689884
RNU4ATAC11P,0.4003251978295565,6.122285855263156
MICAL2-AS1,1.5963862740407857,3.9914269078947378
MIR125A,0.2167787963067909,7.811619285714288
EFCAB6-AS1,0.1347868451500035,5.883257463972431
MIR4744,0.1884288734665098,2.306672697368423
RNU6-251P,0.38482573581624,3.920289078947368
AIDA,0.2140757079998445,3.147724820851169
RNU6-864P,0.443313553259244,1.564779539473684
CTHRC1,0.0639997895480407,5.141649296980089
MUC12,0.0346389911132452,5.608773378759398
PTX4,0.9153836706543126,4.747219407894738
MCRIP2,0.5815528700006634,6.684499326403063
FOXD4L5,0.5045153484403945,5.882412626879698
SAMD11,0.2219346664512535,6.247723051378447
PCDH15,0.0307200730338223,5.228846405075188
FCAMR,0.8189309420776973,4.883888684210528
PPFIBP2,0.5039961692966016,6.199298084782899
LINC00644,0.5658829589232257,1.5233171710526308
SESN1,0.6795410869294414,7.382196913179698
CDH5,0.3517539567812655,7.146309657751101
TOX3,0.3566059661527524,6.659683677944862
RP11-302L19.3,0.1326176310951323,1.1353812962113614
SS18L1,0.5833531414393957,6.1734349410739
OSBPL11,0.4953533324092597,6.699209447940578
GPD1L,1.1528724554946246,7.627432425981848
ANKRD29,0.7629224011853054,3.855888568154115
PCNX4,0.6159030722436933,6.954574464285715
RNU6-623P,0.7572426504357803,2.739421842105262
TMEM147,0.1892429869802998,7.527578200146324
MAN2C1,0.6848866903287161,6.272466562287991
LINC01215,0.0742877616598458,2.733122499999999
CCDC117,0.1764446834348259,5.76531422618076
HHLA1,0.2413310919870477,5.133662424812029
SNX7,0.4503581050724652,5.641255477593666
XPO7,0.3716388856204111,6.907413824186175
BCAS2,0.0501356559520632,5.442384589462164
KATNA1,0.1049254347469369,5.91846127108504
RMDN3,1.1558555367828247,7.227604754374003
LCK,0.0518219122197178,4.650760499442889
GTF3C2-AS1,0.0554882576817103,3.724974868421053
HSPG2,0.1551872816133812,7.91154755420191
TMEM231,0.116115115190981,4.825661298234979
MOV10L1,0.1077431510017423,4.194086962023039
ITGB8,0.4188251179119648,4.009067313806328
RLIG1,0.4204954959885187,6.182700657894738
DHX40P1,0.4736937538223162,3.841382302631578
C8orf90,0.639802125138113,5.086221644736843
TXNDC12,0.1400639940410626,7.163435426872876
B3GNT3,0.0408527142084939,3.3505161842105244
CLDN14,0.4207225487828765,7.614135856829574
HINT1,0.1529932981267606,9.382222911850794
ABL2,0.6590041825719558,4.966385835461572
LINC01198,0.1671214233636752,1.6715453289473674
RP5-875H18.10,0.4855499752442325,2.340576750663572
LINC00540,1.2238379001509574,2.132898223684212
MIR9-2HG,0.8736807425521133,1.597008355263157
CFAP206,0.8578683333939969,1.494791050005153
TRBV29-1,1.0361926329413926,3.652395131578948
PHYH,0.3636809737332286,8.523153942815817
C14orf169,0.0110219028546215,5.821692698476485
USP17L30,0.1478093221411699,7.84800238095238
SNORA63D,0.7017350167006828,7.4632035526315805
RP11-319G9.3,0.1450056643623204,3.8793866526548975
LINC01003,0.1517941689514536,4.849701311664386
LRRC77P,0.5207912737292356,1.809053421052632
TLK2,0.4970300008001386,7.17652654903856
RPL38,0.8010304190571215,9.093104388599208
SYNE1-AS1,0.4181044701897881,4.636884407894735
RBP2,0.0156275676705495,5.873905502819548
TSBP1-AS1,1.435231545536931,4.442716052631577
CEMP1,0.061520978801741,5.935224342105263
PLEC,0.1387085030333098,7.052600778453246
TEX21P,1.3626647701674053,2.640015065789474
RNU7-110P,1.187188190000663,2.5289292763157887
OR4D11,0.088309507381455,2.950590065789473
RNU6-258P,0.4541394737767542,1.4523251118421054
CLTA,0.3256783016875909,7.47867568975578
COL10A1,0.1857102575706093,2.6287023684210515
SP4,0.7214598565479489,5.223755486068108
BHMT,1.245911296435182,10.809896184210526
STIM1-AS1,1.0051798148086892,4.442355065789472
CNNM2,0.4716528269556668,5.162214698779014
SNX2,0.2660962734022337,6.815251415640662
TARSL2,0.5377623616737495,6.0017879028595
PRANCR,1.4822130599249408,1.9683828289473688
RCAN3,0.0988819538714722,4.5595457091643175
USP46-DT,0.5229286012730647,2.761667894736842
ADAMTS16,0.0416873585403862,3.8053862499999993
NSFL1C,0.210214149261622,7.306397625123917
RP11-119F7.5,0.2851599813976219,2.3980215586167994
RNU6-168P,0.0241671505062163,4.233966644736842
FAM95B1,1.3587884436605269,6.576351940789472
RNY3P4,0.4507080962256559,2.0360367763157896
RNU6-831P,0.7255059013078979,1.4644872763157892
CYP2U1,0.3922277856479813,5.527560015610686
NCOA7,0.386400623664875,6.349136149438316
PHC2-AS1,1.7207545155951598,3.675532697368423
SORL1,0.2636328131414664,7.364119310980129
RNF157-AS1,0.2642395623109008,3.576700723684212
SELM,0.5829206484782435,7.053871582676729
XAGE3,0.1027952279640844,2.107227155791373
RNY1P4,0.0379160289676999,1.4408496315789474
LINC03150,0.5714279154735685,1.848804539473684
KCNH6,0.1530635266834936,8.759718513471178
ANKDD1B,0.3282349080481183,3.64597980263158
HCN2,0.2267433429635493,5.684243150062658
KIAA0040,0.5949169929036531,6.929530456367473
RAB11A,0.4502828161266499,7.803789882826204
ROR1,0.343985337346735,4.878884054052066
GOLIM4,0.0485603472194804,7.369208430628904
HEXA,0.0587121701067609,6.851223919852405
SNORD59B,0.4173642722786591,7.911827619047619
RNA5SP470,0.014746150960386,1.7589949999999992
MPC1,0.0586517335991921,6.65472327203331
RNU6-557P,1.1038006400413505,1.4955253947368423
MIR451B,0.1726302201391072,1.35692965131579
LINC00838,0.2012485664947012,3.428772565789474
PTPN13,0.4036332981887792,4.85029556885529
AMZ2P1,0.5308781536542037,4.697097209068283
DRAM1-AS1,0.2809165653655998,1.913735789473684
RNU1-35P,0.2863088809939453,1.9385925
CHST15,0.2414601053979446,6.190808910755007
OR10V2P,0.0658110944033991,3.933619078947367
RNU6-425P,0.2754259590377176,2.6278523026315788
MPP3,0.1498370325870368,4.757271384874149
LINC01965,0.1537715761520404,2.5576569736842103
LINC02606,0.659295936964288,3.4419574999999987
ARHGEF16,0.1420981701585954,4.076359964101015
HDDC2,0.2914423426102411,5.568585059031125
CLEC10A,0.3343659568502873,5.44064516213626
LGR6,0.1282018193026345,6.056774644423559
MOSPD2,0.1007263387605454,5.516619623457708
LANCL1-AS1,0.2130079078392758,2.610378026315789
RNA5SP414,0.3834610119883712,6.055384868421057
ESYT1,0.4100907198162942,8.204010089020318
LUCAT1,0.4798443791983028,2.8049544736842105
UQCRC1,0.0304668775049587,8.578543160349275
CDH1,0.6340423040091526,8.551523394423558
TMEM192,0.1009361216169578,6.902963771156965
SNCAIP-AS3,1.5180836955000203,4.832112171052633
TUT7,0.0942882846338414,7.96142427631579
PSAT1,0.6979667822156529,6.728560946382982
CHN2-AS1,1.1871819294640793,3.131043289473684
SH2D3A,0.0546195964190501,4.521475263157894
LINC02745,0.2279334492439436,1.488923486842105
LINC01101,0.0074330705385715,5.806068161027568
RNU6-593P,1.0494074371313389,2.821680986842104
GARIN3,0.4600845465257973,3.6949442763157903
P4HB,1.2755350196884088,7.331423177189345
PHKA2,0.4713704241359101,6.9047491178788585
LINC02676,0.3775611486215657,2.361852763157894
TUBB,0.2535486662246427,9.643133523817978
RP11-455F5.3,0.1057111691305852,0.8799048982540001
LINC03138,1.826352352929528,3.980378355263159
OLFML2A,0.4817521150632051,5.331430332774853
LINC01787,0.3308797769951717,1.6457946710526314
NPLOC4,0.8000956701173415,7.5356660439223075
KIAA1211L,0.3109324861323019,5.157986466216227
RPL21,0.013912724962869,6.105959733606518
FAM83H,0.5584775733992532,6.949426718358396
LOC388882,0.2995857886818074,7.849987380952383
FAM98B,0.0609608861945457,4.885951713037577
RNU6-834P,0.9447658096869606,2.655692434210525
PRRT1,0.1063965632154642,5.257445438064207
MIR3120,0.9124643384846584,3.0667455921052627
IMPAD1,1.3035132887485037,8.12155617211302
KCTD8,0.0493883051375509,5.070824508145364
RN7SKP18,0.3314962733193168,2.339520131578947
TMEM173,0.068165811852227,5.682114220274093
NSUN5P1,0.4067096341735738,5.5581212966273625
SAXO2,0.0119285914742617,5.527917543859648
FDFT1,0.2063187417364168,7.839753901656434
MIR4432HG,0.168490237583765,2.534351184210527
SCNM1,0.2869243198369661,6.103561173205755
FAM134B,0.0234697687609612,8.896129427153921
GNG3,0.7234118328686086,6.41820651472431
ECT2L,0.2618120014358883,5.424176235902256
LRIT1,0.1357162914403374,5.811589783834585
CXorf66,0.1813431647877536,2.353391052631579
TRIM27,0.2819271667116736,6.22758116806196
AGO1,0.2002959538178952,6.534384648152586
ZNF736,0.413719067858075,5.969486917293233
HSD11B1L,0.0520900894940203,5.671032141469322
LINC01768,0.3156262842904903,2.754699013157894
C12orf43,0.2403851029960801,4.540035212058048
DDX3X,0.1859375636902349,8.298300243667013
UBE2E1-AS1,0.0703093321364286,1.86732769736842
KDM5C-IT1,0.3440221029610706,2.768744342105262
RP5-1024N4.4,0.6556904339995334,0.6569142932822161
SYT2,0.0037759809780112,6.241974650689223
RNA5SP188,0.3885088470112298,2.602324309210526
LEMD3,0.304887365779629,6.004861761906967
LINC03021,0.5067352013157232,3.0325615131578947
PTK7,0.3640335375548628,4.905042073403178
IRAG1-AS1,0.4406111975146138,3.2244423026315787
VKORC1P1,1.0236918001541662,3.180840592105264
PTGFR,0.200763969282704,5.4755711647345615
FOSL1,0.7826133427882153,5.956851362781956
RN7SKP105,0.0590816872117765,3.1296332236842104
WBP2,0.0124806740489034,6.790058049762154
PCDH10,0.0687119116834754,5.72842292293233
CSTP1,0.1842787574774881,3.272701447368421
MIR4704,0.3091656251727597,1.9870957894736845
APOA2,0.0666604243980901,12.504426315789472
SLC44A3-AS1,0.8610708972022352,1.9304592763157888
CYB5R2,0.1080421397863679,5.534525745273911
PPCDC,0.1412379028722314,4.591993293328354
RNY1P1,0.5286028323844645,1.149702302631579
STK24-AS1,0.2531137827330164,2.5613759540039034
MIR4802,0.4157008995382404,3.599019210526316
NMNAT1,0.3971362784160933,5.080554214733684
MIR124-3,0.4446656197985412,1.1726635460526318
FTO,0.5568434609566377,6.559928710236794
KIF19,0.1214148683445499,6.400163446115288
GSPT1,1.141116353753007,8.465945537573392
MIR3142HG,0.3482748318158897,4.543690784067876
LA16c-390H2.4,0.0913596672963574,0.769599680513865
ZNF788,0.0021548171171655,7.873179523809522
TRBV5-7,0.6311480136176817,3.3155260526315806
MAGEA6,0.6078664076009873,5.165772604949876
RPS3AP6,1.2739193761985577,6.8052507236842095
LINC01595,1.2749442879745845,6.639806907894739
MIR551A,0.4623841464221953,5.6442530012531344
LINC01483,0.0517530422190848,1.4217340263157898
CFAP61-AS1,0.6346375485892469,3.628278618421053
METRNL,0.5210342481059266,6.330998777703097
YWHAG,1.2098845148971138,8.763542483948124
EP400,0.3454382013835077,5.687827341152549
SFRP1,0.1641570069009098,6.445560357837146
ZNF37BP,0.5170474131440719,6.0724322258771934
COL5A2,0.549848182546845,6.5484059337885725
PTN,0.1525123139391216,4.336331490023354
OR5G5P,0.7463799851671408,7.896127380952381
RN7SKP270,0.1382431338896391,1.5039177631578953
NLRP3,0.2773129918321016,4.736134191786237
GATD1-DT,1.3856563692611072,6.458158157894737
NUTM1,0.5749193134157685,3.2318319078947355
OR10K2,0.1226582611689844,5.526836926691729
SLC9B1P4,0.7657838334074054,2.526272565789472
SYT17,0.3108506861159368,5.856553248053181
RPL6P22,0.8144846431360211,4.258323026315788
TM4SF19-AS1,0.1617856806682079,3.757036513157896
LINC03122,1.4779396354402703,2.494110657894736
HSBP1,0.0793951654844515,7.701947655466843
GPN2,0.1641848614406096,4.798323881124905
KAT2B,0.0265677619340222,7.680136064254132
LOC283440,0.8457675475442371,7.853176428571428
C1R,0.0677250335468002,9.153576645193535
PAPPA-AS1,0.8868406200103971,2.514550526315789
ZFP28,0.4648662477291505,4.732034513545181
DNAJC22,0.1610899910160307,6.910328403822056
RNU4ATAC9P,0.0033286381300616,1.244418256578947
MIR4473,0.0302557873186325,1.9833269736842087
RNU6-173P,0.628310297396522,2.209661842105262
CFAP61,0.34316913700892,2.5601451655841663
RNU6-1218P,0.0430905487307312,1.8980196052631568
RRP8,0.0544303358571211,5.834137456335245
RNY1P10,0.123511727991553,1.7472150657894736
BTAF1,0.9339109205780328,5.035508413993298
CD1A,0.1016095270817039,5.841576936090226
ZNF276,0.2691359331356521,5.98553226431054
ADAMTS17,0.0768968167151192,5.790602828947369
KLHDC7A,0.1923537414117331,4.724814537730765
LINC01052,0.0816763820456742,2.095171513157894
RNU6-746P,0.0289298997086521,2.0020191447368427
FOXE3,0.010889107380722,5.729647066102757
GIMD1,0.3332514061091929,6.020138323934837
NIPAL2,0.2900080549532509,5.440135396964742
USP32,0.1646635273484133,5.877805407778399
IGLV3-19,0.6288546346098369,3.897714013157895
MS4A4A,0.1864766586895375,5.616587678413765
C17orf80,0.0405464656774123,4.223547296126464
RNU6-579P,0.416278713514612,1.4027143092105263
KIFC3,0.2019840202691893,5.2889470978053685
CACNG2-DT,0.8879197281920241,3.4073299999999995
HHATL,0.1551320926450839,7.26829642073935
AQP11,1.4130368427940778,4.153926257389688
GSTT1,0.502047559536903,7.925951201441101
TTTY1,0.7743137732386682,7.862717142857143
TMEM198,0.5044730364258164,4.404113311754357
CLEC14A,0.3410528507442816,7.2605647305085315
CAMKK1,0.114456324198197,3.055065242483169
PATJ,1.0407852513395204,5.519667316507845
ZNF583,0.6862991874077093,6.019482412280702
PRR4,0.6235255105634356,4.783364923266794
APC2,0.58956224339104,5.021041184210525
TLCD3B,0.0084148153927521,5.467917236842106
SNORD115-3,0.1122651576398863,7.299278092105265
SLC2A8,0.4581988081118793,7.186878163773149
VIMP,0.0968943764454884,8.43522576228453
MAP3K9,0.2551360784854612,4.6494514473684205
BABAM1,0.9335420389591852,6.388242592575962
LIMA1,0.3602378518036414,7.301457356519318
MYT1,0.0349693701736694,6.159947114661653
RNU4-78P,0.0091744240671508,4.890052434210528
MIR3934,0.4545896937848478,5.149943815789476
NSMCE3,0.1063543506324153,4.09717909627385
LYN,0.6067451057550157,6.647610134589995
RNU6-803P,0.8861446244139725,2.69217019736842
SYNE3-AS1,0.3951557308771155,4.206407171052631
RAMP3,0.4492690404874309,5.993626279950081
BMF,0.0926561248077674,4.009300339188116
TIMD4,0.6542357333857867,4.744985065789471
LYRM2,0.4927039356379433,7.656156224629896
MIR499A,0.062442429667128,5.269934227756893
LINC02186,0.6199528621637698,2.164361513157893
OR3A3,0.0321938239965411,6.1616014129072685
PUS3,0.1673442782384273,5.68763479775227
CIDECP1,0.059243555752474,4.806734342105264
LYZL4,0.0396720197879763,3.8366886842105257
LPP-AS1,0.1239062088128277,2.2044700657894736
RNU6-444P,0.4206265623914693,2.544703486842106
RNU6-625P,0.16367364799751,1.626662631578947
CCT5,1.1159061980440592,7.131440175570639
BRDTP1,0.1689119179930644,5.212105302318293
LPAR3,0.448897541417321,5.751260180137844
DHX29,0.4852913640851251,7.006889622551014
GUSBP3,1.767587974682158,5.964528421052633
SFXN3,0.2689223354438462,5.0438295394736805
RN7SKP30,0.1705850648370575,2.8308335368374644
TMEM26,0.3109123713920351,4.296323581171973
LINC02849,0.3949728851550661,3.14446605263158
SLC51A,0.0945228476631212,6.4903056688596505
TTTY15,0.3013018038645212,4.379450492771986
ZFYVE16,0.5084215849916287,6.213464734524332
CD3G,0.2083892361585968,4.629468710264408
CALM3,0.0700920856012969,7.564400888801549
LINC03008,0.4147945560677293,5.333176710526315
LINC01664,0.0877614684172096,3.790680328947368
FAM189A1,0.8363361666956316,7.925847142857144
INE1,0.220790989665383,4.389602763157893
OGA,0.2282593990905136,7.57129625
NUMA1,0.4875690276318429,7.74419244318184
MIR1914,0.7743850042484322,6.9574505294486215
MAGOH3P,0.655588851245875,2.976869605263158
RP6-109B7.5,1.0172467340549214,1.902785604319508
SNORD7,0.7998841389363583,6.078051798245612
FLJ26850,0.1432259573205311,7.888531428571428
PTPRF,0.0459104248517414,8.185290457821438
VSIG10L2,0.1621545919252351,4.503477105263161
RP5-1074L1.4,0.8817225466371926,3.240206940758425
QKI,0.3340369038738635,7.451756785227069
RNU6-398P,0.0454976037716306,4.4719046710526325
TROVE2,0.7938191531936083,7.665238665779084
