gene,rev2,rev5
KIAA1109,0.224054054054054,0.2324324324324325
FMO2,1.117027027027027,0.4432432432432432
PLAA,-0.1483783783783783,-0.1764864864864864
SPG21,-0.2443243243243242,-0.0589189189189188
HIST2H2AA4,-0.3718918918918917,-0.3789189189189187
CLCN5,-0.5427027027027028,-0.4783783783783784
PGRMC1,0.5105405405405405,0.5151351351351352
CYP11A1,-0.4208108108108108,-0.3772972972972973
PRPSAP2,0.3197297297297298,0.0386486486486487
CORO1A,-1.2545945945945944,-1.901891891891892
ARRB2,-1.978108108108108,-2.584054054054054
AQP1,-0.585135135135135,-0.5429729729729729
RN7SKP110,0.1654054054054053,0.1686486486486486
HSPA12A,-0.6054054054054052,-0.2286486486486484
BNIP3P42,0.2713513513513513,0.2681081081081081
MDM4,0.2821621621621623,0.1359459459459459
SGCG,0.4583783783783784,0.4027027027027028
FAM35DP,-0.1924324324324324,-0.1435135135135135
SNAPC5,-0.1332432432432432,-0.1759459459459459
HNRNPA3P8,0.234864864864865,0.0327027027027028
CKS1BP7,0.4305405405405406,0.4189189189189189
DONSON,0.3921621621621621,0.1986486486486486
CREBBP,0.1691891891891892,0.127027027027027
XPNPEP3,0.4902702702702702,0.3337837837837839
SFRP1,0.674864864864865,0.8083783783783784
PLSCR3,-0.2510810810810811,0.0297297297297296
NSMAF,-0.3945945945945945,-0.4635135135135138
NNMT,-0.3756756756756756,-0.4356756756756757
CHST15,-1.2056756756756757,-1.4821621621621623
SEC24A,-0.1994594594594593,-0.0405405405405404
MYOF,-0.7478378378378376,-0.9037837837837838
B4GALT5,-0.8227027027027026,-0.6067567567567564
PDPR,0.1497297297297296,0.2324324324324325
STAG3L5P-PVRIG2P-PILRB,0.628918918918919,0.6786486486486488
ATL2,0.6705405405405405,0.6567567567567568
FAM9C,-0.2089189189189189,-0.208108108108108
EGFEM1P,0.7535135135135138,1.1681081081081084
MARK1,-0.5951351351351353,-0.4845945945945946
TUFT1,-0.3781081081081081,0.0432432432432432
FAM102B,-0.7437837837837837,-0.8164864864864864
FDFT1,0.7416216216216216,0.7986486486486488
ZNF266,0.3121621621621621,0.1459459459459459
ZNF135,0.2848648648648649,0.0964864864864865
PMS2P7,0.1637837837837837,0.3078378378378377
ZNF492,0.1883783783783783,0.114054054054054
SUPV3L1,0.33,0.3716216216216217
BPIFA4P,0.1202702702702702,0.0732432432432432
YY1,0.2170270270270272,0.187837837837838
GLYR1,-0.3010810810810813,-0.3467567567567569
B4GALT4,-0.1910810810810811,-0.1797297297297297
CSPG4P5,0.1213513513513513,0.157027027027027
OPRK1,-0.3581081081081081,-0.1321621621621622
SLC29A2,0.3518918918918919,0.4454054054054054
RAB33B,0.3540540540540541,0.2994594594594594
KIAA1958,0.3662162162162162,0.4675675675675675
FAM66D,-0.2418918918918919,-0.2054054054054055
CYP20A1,0.2654054054054053,-0.0718918918918918
TACC1,0.1494594594594596,0.055945945945946
ATP6V0E2,-0.4205405405405405,-0.1164864864864864
MED28,0.3713513513513515,0.0205405405405407
ACCSL,-0.1278378378378379,-0.0591891891891892
SMC3,0.3151351351351351,0.2243243243243244
IL6R,-0.5797297297297298,-0.7381081081081081
FYN,-0.474054054054054,-0.7102702702702703
DNASE2,-0.7810810810810812,-0.6351351351351353
AGBL5,0.1802702702702701,0.1986486486486486
TMEM258,-0.206216216216216,-0.5281081081081079
NPM1P32,0.2264864864864864,0.2113513513513513
ENOPH1,-0.1643243243243243,-0.1494594594594593
RN7SL784P,0.1754054054054054,0.0581081081081081
EHD4,-0.6270270270270273,-0.5908108108108109
SLC4A4,0.9672972972972972,1.474594594594595
HCG11,0.2783783783783782,0.1824324324324323
ETHE1,-0.2294594594594595,-0.2894594594594593
TRIM64DP,0.1375675675675676,0.0275675675675675
GHR,0.86972972972973,1.0397297297297297
CLCN7,-0.4059459459459459,-0.208918918918919
ZNF337,0.364054054054054,0.3256756756756756
ZBTB7A,-0.2386486486486487,-0.0743243243243243
PTH1R,0.2394594594594594,0.1324324324324325
FLNC,-0.4827027027027027,-0.5343243243243242
MOAP1,0.1659459459459458,0.1316216216216214
HPS5,-0.3705405405405405,-0.2954054054054053
TBCD,0.2505405405405405,0.267027027027027
SNX13,0.237027027027027,0.0113513513513513
KANSL3,0.326756756756757,0.2878378378378379
GM2A,-0.4056756756756757,-0.3767567567567568
AASDHPPT,0.2345945945945947,0.1916216216216214
SIM1,0.4159459459459461,0.3394594594594595
YBX1P1,-0.4621621621621622,-0.2543243243243243
SRD5A3P1,-0.1648648648648649,-0.072972972972973
SEC13,-0.4756756756756755,-0.5454054054054053
SCRN3,-0.1940540540540541,-0.0351351351351352
PRKAG2,0.6610810810810813,0.3862162162162162
MALRD1,0.2056756756756757,0.0370270270270269
AGGF1,-0.288108108108108,-0.2981081081081079
DLD,0.2108108108108108,0.2621621621621622
PDP1,-0.3118918918918919,-0.4078378378378378
BAD,-0.2721621621621622,-0.3770270270270271
DTX3L,-0.3810810810810812,-0.3727027027027028
MED23,0.2700000000000001,0.28
ANXA7,-0.4227027027027026,-0.3986486486486485
KATNBL1P5,-0.1983783783783783,-0.0508108108108108
PSMF1,-0.235135135135135,0.0656756756756755
POLR1A,-0.4143243243243242,-0.3586486486486487
WDR46,-0.2302702702702703,-0.0781081081081082
CMKLR1,-1.60972972972973,-1.9740540540540537
DIXDC1,-0.7783783783783784,-0.4827027027027025
RNF10,-0.2756756756756757,-0.1429729729729729
PPAP2B,1.7164864864864866,1.2481081081081082
MRPL27,-0.2062162162162162,-0.0794594594594595
ADAM22,-0.6975675675675678,-0.7383783783783784
MED30,0.2851351351351351,0.0548648648648648
ZFAND3,-0.1729729729729729,0.0005405405405404
PTGR2,-0.3562162162162163,-0.1986486486486487
MTMR14,-0.2327027027027028,-0.2062162162162162
AMD1,-0.5818918918918919,-0.8489189189189187
NFYB,-0.1991891891891891,-0.2489189189189189
GALC,-0.3278378378378377,-0.5654054054054053
SYT11,-0.7391891891891893,-0.7105405405405407
FAM3C2,-0.411081081081081,-0.5424324324324322
HMOX1,-1.801081081081081,-1.5486486486486486
KLHL2,-0.4502702702702703,-0.5445945945945947
PLBD1,-0.2881081081081079,-0.6275675675675673
RERE,0.1794594594594593,0.3845945945945945
BCKDHA,0.4494594594594593,0.4164864864864864
THRB,0.3989189189189189,0.4613513513513513
NINJ2,-0.2475675675675675,-0.3989189189189189
LRP5,0.2997297297297299,0.5364864864864863
TSKU,-0.4308108108108108,-0.5208108108108107
KIN,0.2316216216216216,0.1124324324324324
ASB17,0.2145945945945946,0.0854054054054054
PLEKHH2,0.4540540540540539,0.8791891891891894
HMGN2P4,0.2302702702702701,0.1083783783783783
FTH1P16,-0.8724324324324325,-0.6478378378378379
ZNF844,0.6872972972972973,0.3908108108108108
AURKA,-0.2599999999999999,-0.0359459459459458
IRAK2,0.5632432432432434,0.6040540540540541
SLC2A3P1,-0.2675675675675675,-0.0789189189189187
CCNG1,0.7686486486486488,0.7289189189189189
CKAP2,-0.4748648648648649,-0.3751351351351351
PNPLA4,-0.3827027027027025,-0.2418918918918916
HOXA3,0.3967567567567567,0.4148648648648648
AQP7P2,0.4505405405405406,0.8975675675675674
TUSC2,-0.1991891891891891,-0.1445945945945946
NR3C2,0.5878378378378378,0.424054054054054
FAM162B,0.3778378378378378,0.0700000000000001
PDE7B,-0.5291891891891896,-0.9075675675675676
CRYBG3,0.6599999999999998,0.8040540540540538
KLK10,-0.1494594594594595,-0.1113513513513513
FTH1P20,-0.9145945945945944,-0.7667567567567569
FAM168A,-0.2354054054054054,-0.0016216216216215
CHML,-0.2402702702702703,-0.3372972972972973
DCAF6,-0.2140540540540539,-0.1597297297297298
TBX3,0.2075675675675678,0.1794594594594595
HOMEZ,0.7221621621621618,0.667027027027027
IGF1,0.934324324324324,0.8316216216216216
PGK1P2,-0.2972972972972972,-0.1929729729729729
OR1J1,0.16,0.0451351351351351
OR7E2P,1.7429729729729733,1.6810810810810817
BTG3,0.4145945945945946,0.3556756756756757
ABHD12,-0.2675675675675675,-0.3383783783783783
MMP2,-0.3854054054054051,-0.6656756756756753
ZNF136,0.307027027027027,0.0645945945945946
SCAI,0.9689189189189188,0.92
PGAM5,-0.1775675675675675,-0.1764864864864864
FUBP1,0.3521621621621624,0.3781081081081081
HSF1,0.1613513513513513,0.1305405405405405
USP44,0.2551351351351351,0.1029729729729728
DOK5,-0.5240540540540539,-0.5618918918918918
STK4,-0.318918918918919,-0.3202702702702703
UBLCP1,-0.4397297297297298,-0.1097297297297296
RN7SL73P,0.1205405405405407,-0.0075675675675671
EEF1A1P33,0.1537837837837839,0.0697297297297298
SEMA3E,0.4159459459459459,0.2405405405405406
PCDHB16,0.2983783783783783,0.3032432432432433
ZNF705CP,-0.5324324324324323,-0.4083783783783784
EIF4ENIF1,0.2313513513513514,0.3208108108108106
FAM184A,0.3608108108108108,0.1172972972972973
PAF1,-0.1935135135135136,-0.0305405405405406
ARL4A,-0.3302702702702703,-0.3391891891891891
TRGV10,-0.3272972972972973,-0.4245945945945947
BTC,-0.1494594594594594,0.0491891891891892
SEC13P1,-0.2254054054054054,-0.2054054054054055
ADAM15,-0.4378378378378379,-0.3724324324324325
SQRDL,-0.3586486486486487,-0.485135135135135
THBS1,-1.9010810810810816,-2.4778378378378383
DYNLT1,-0.2594594594594592,-0.3686486486486485
ARHGDIG,-0.1789189189189188,-0.1575675675675676
SAMD4A,-0.6586486486486484,-0.3751351351351351
H2AFZ,-0.4121621621621623,-0.6316216216216217
CPED1,0.4902702702702702,0.6091891891891893
YIF1A,-0.5991891891891891,-0.3159459459459459
EIF3L,0.6400000000000002,0.1813513513513512
HSDL2,0.4475675675675674,0.4513513513513512
DUSP4,0.8205405405405408,1.03972972972973
MPDZ,1.0037837837837835,0.758918918918919
FAM217B,0.4105405405405404,0.2072972972972972
DST,0.1489189189189189,0.0105405405405405
EEF2,0.3064864864864864,0.2627027027027024
TMEM167A,-0.4521621621621621,0.0491891891891891
GPX3,0.330540540540541,0.2748648648648649
OR2L8,-0.152972972972973,-0.0645945945945946
DHPS,0.2032432432432431,0.1481081081081081
CD163,-2.4616216216216213,-3.091891891891892
ZBTB7C,0.2532432432432432,0.1686486486486487
MTERF2,0.2278378378378377,0.0272972972972971
EIF2A,0.2951351351351353,0.1537837837837837
PSTPIP1,-0.2335135135135135,-0.3175675675675676
FCGRT,-0.5645945945945946,-0.9329729729729728
TWF1P1,-0.3072972972972974,-0.2464864864864863
TMEM184C,-0.4651351351351349,-0.296216216216216
PTGER1,-0.1091891891891891,-0.0172972972972972
HECTD3,0.2518918918918917,0.614054054054054
KCNIP4-IT1,-0.3021621621621621,-0.4467567567567567
NFAM1,-0.3172972972972973,-0.5935135135135137
PTCRA,0.1121621621621621,0.0262162162162161
PIM1,-0.7881081081081074,-0.4562162162162157
ALPK3,1.4816216216216218,1.5264864864864862
TLR2,-0.4410810810810809,-0.5478378378378379
BCYRN1,-0.9621621621621622,-0.7010810810810811
DEFB103A,-0.2321621621621621,-0.2178378378378379
HSPA7,-0.5308108108108109,-0.6900000000000001
WDR12,-0.2705405405405406,-0.2421621621621622
PREB,-0.6654054054054054,-0.4102702702702702
HCFC1,-0.2583783783783782,0.0183783783783784
SUCLA2,0.3445945945945944,0.3662162162162161
ARNT,0.3570270270270271,0.2845945945945945
ADIPOR1,-0.2889189189189186,-0.0291891891891889
KRBOX1,0.3267567567567569,0.2275675675675676
MTCO3P39,0.3764864864864867,0.5721621621621622
MORF4L1,-0.2224324324324324,-0.0994594594594594
ICK,0.4183783783783784,0.3618918918918919
MFSD9,0.262972972972973,0.1035135135135135
FTH1P15,-0.4448648648648647,-0.3618918918918918
HLTF,0.4329729729729729,0.3694594594594595
CAPN2,-0.2197297297297296,-0.1729729729729727
ACACB,1.1864864864864866,1.2740540540540537
NXPH3,0.4929729729729729,0.3056756756756756
PRPF3,0.2556756756756757,0.2543243243243243
G6PC3,-0.5078378378378379,-0.1605405405405405
ANKRD29,0.3043243243243243,0.0767567567567567
MAF1,0.3686486486486486,0.3364864864864864
GGA1,-0.1994594594594594,-0.1227027027027026
U8,0.7729729729729732,0.835405405405405
RECK,0.2097297297297297,0.0118918918918919
MCCC2,0.3491891891891893,0.3500000000000001
ORC3,0.2381081081081081,0.3632432432432432
PSMB10,-0.2664864864864865,-0.381081081081081
SEMA6B,-0.2724324324324323,-0.298108108108108
MSL3,-0.4786486486486486,-0.4243243243243244
ZNF140,0.237027027027027,0.1475675675675675
USP2,-0.6972972972972973,-0.6356756756756756
MFSD12,-1.053783783783784,-1.0427027027027025
ABCA3,0.1872972972972973,0.1278378378378378
MYCBP,-0.6905405405405407,-0.5237837837837835
ITM2C,0.4240540540540541,0.232972972972973
KRT18P16,0.117027027027027,0.1397297297297297
PSMA2,-0.2213513513513514,-0.1435135135135134
HLA-C,-0.291081081081081,-0.4505405405405405
CDKL1,-0.8543243243243243,-0.8132432432432435
RCL1,0.8635135135135137,0.6608108108108108
SCARNA5,0.4537837837837836,0.1324324324324323
AGTPBP1,-0.2148648648648648,-0.2994594594594594
ANKRD16,0.2689189189189189,0.1683783783783783
HNRNPA1P72,0.1608108108108108,0.1954054054054054
TMEM25,0.3272972972972973,0.3735135135135135
SUPT3H,0.3732432432432432,0.2621621621621621
ZDHHC1,-0.1756756756756755,-0.0535135135135135
CCDC7,0.3883783783783786,0.1194594594594595
FAM73B,0.1427027027027027,0.0991891891891891
HSPB1P2,-0.4862162162162161,-0.424054054054054
PLEKHJ1,0.3043243243243244,0.3451351351351354
BGN,-1.6581081081081075,-1.9121621621621616
PLD1,0.7727027027027022,0.4786486486486486
KRT6C,0.1256756756756756,0.0559459459459459
CPNE3,0.2235135135135134,0.2097297297297296
TRPM7,0.1732432432432433,0.0135135135135135
MTMR12,-0.355135135135135,-0.2348648648648649
TIGD2,0.1872972972972972,0.0899999999999999
CSAG1,-0.1494594594594595,0.0413513513513513
TRIM22,-0.1813513513513515,-0.3062162162162163
SOCS2,0.3332432432432431,0.032162162162162
FIGN,0.2756756756756758,0.6600000000000003
NPRL2,0.2932432432432432,0.0818918918918919
CD151,-0.6351351351351351,-0.507027027027027
SERF2,-0.5275675675675677,-0.4759459459459461
DSC2,-0.4413513513513514,-0.447027027027027
SPN,-0.3948648648648649,-0.3932432432432432
TCP11L2,0.3397297297297296,-0.0843243243243243
OR7E130P,0.1637837837837838,0.1202702702702702
ST3GAL2,-0.1986486486486486,-0.2113513513513513
LYN,-1.47918918918919,-1.75027027027027
ZNF624,0.2275675675675675,-0.0067567567567567
PYGO1,0.5002702702702704,0.4375675675675677
NADK,-0.4951351351351353,-0.3486486486486488
HSPA13,-0.5513513513513514,-0.6989189189189189
HNRNPA1P28,0.5429729729729732,0.3075675675675673
DNAH6,0.5178378378378379,0.5370270270270268
ALG1L3P,-0.1718918918918917,-0.0156756756756756
ARL6IP1P2,0.2362162162162162,0.2300000000000001
FAM60A,-0.2697297297297296,-0.7394594594594596
MANF,-0.4954054054054053,-0.2516216216216215
VEGFB,-0.2548648648648649,0.0243243243243243
ZADH2,0.2302702702702702,0.0624324324324324
MAN1A1,-0.5567567567567568,-0.6667567567567568
SLC35A4,-0.4227027027027024,-0.1783783783783782
ZC3H12A,-0.3040540540540542,-0.3364864864864866
CREG1,-0.57027027027027,-0.6678378378378378
CD9,-2.07054054054054,-2.147567567567568
PTPRO,-1.3837837837837834,-1.4683783783783786
ATP6V1E2,-0.2062162162162162,-0.1718918918918918
ZNF346,0.3164864864864866,0.1448648648648648
PLD3,-1.78972972972973,-1.941891891891892
EFR3A,-0.6427027027027027,-0.5824324324324324
PKN1,-0.1408108108108109,0.0135135135135135
KIAA0368,0.3013513513513512,0.3116216216216212
ZNF133,0.2391891891891891,0.2099999999999999
ANKRD36BP2,0.2254054054054055,0.220810810810811
TPTE2P1,0.3656756756756758,0.2413513513513515
MT1G,-0.5670270270270271,-0.5829729729729727
PTCH2,-0.2756756756756757,-0.2967567567567568
CREM,-0.5843243243243247,-0.7610810810810812
ADCY4,0.2081081081081082,0.0870270270270271
TXN,-1.158918918918919,-1.3783783783783787
INTS3,0.1559459459459459,0.2667567567567568
ZNF571,0.3354054054054053,0.1578378378378377
GOLGA8N,0.889189189189189,0.9475675675675674
TANC1,-0.2143243243243242,-0.2932432432432431
ARHGAP30,-1.0324324324324323,-1.4389189189189189
CIART,0.7813513513513515,0.8451351351351352
HTR7,-0.2194594594594595,-0.1743243243243244
SDCBP,-0.5194594594594595,-0.5045945945945942
ITPRIPL1,0.3135135135135135,0.0445945945945945
UBE2Q2L,0.3908108108108107,0.3918918918918919
UBE4B,0.278918918918919,0.2345945945945946
LDHAP7,-0.3010810810810811,0.0718918918918918
USP6NL,0.2610810810810808,0.1805405405405405
PSMB8,-0.3459459459459458,-0.6540540540540539
CIT,-0.2818918918918919,-0.2678378378378377
ENTPD3,0.3137837837837838,0.2205405405405405
SMARCA5,0.2767567567567566,0.2229729729729731
GTF2IRD2B,0.3524324324324324,0.4151351351351353
MRPL35P2,0.2483783783783785,0.2018918918918919
MYC,-0.5778378378378378,-0.5913513513513514
ORC4,0.4235135135135134,0.3121621621621622
FAM95B1,0.1651351351351351,0.1540540540540541
ADAMTS15,-1.1397297297297295,-0.7137837837837839
CRLS1,0.9929729729729728,0.894054054054054
SLC7A7,-1.083243243243243,-1.3291891891891887
FADD,-0.2724324324324323,-0.3091891891891892
ATP10D,-0.2616216216216217,-0.3240540540540543
SH3GLB1,-0.247027027027027,-0.1086486486486486
TMEM117,-0.2945945945945946,-0.3005405405405406
ARHGAP25,-0.5783783783783784,-0.762972972972973
NBEAL1,0.3037837837837837,0.2824324324324324
ZNF862,0.3405405405405406,0.2859459459459459
MRPL16,0.2162162162162162,0.2105405405405404
VASN,-0.4272972972972974,-0.1783783783783784
CSAD,0.8513513513513515,0.9935135135135132
NQO1,-2.60054054054054,-2.25945945945946
RHOB,0.3913513513513513,0.2508108108108109
APOE,1.8537837837837845,0.6318918918918917
UQCRC2,0.5640540540540542,0.6399999999999999
OXA1L,0.4478378378378377,0.3791891891891892
MOCS1,1.7927027027027025,1.5464864864864862
SP110,-0.3443243243243242,-0.5072972972972971
SLC30A7,-0.4748648648648647,-0.6256756756756756
MCCC1,0.7840540540540544,0.8824324324324324
FAM78A,-0.2364864864864864,-0.298108108108108
RAB1A,-0.5324324324324323,-0.3921621621621621
DYNC1LI2,-0.3632432432432432,-0.1978378378378379
CTSC,-1.048918918918919,-1.6659459459459462
C5,0.9543243243243246,0.7097297297297299
DTD1,-0.3029729729729731,-0.3778378378378378
DACT1,-0.3208108108108107,-0.3097297297297298
TNFRSF10C,-0.4445945945945945,-0.7591891891891892
GNAT1,-0.1878378378378377,-0.232162162162162
NOV,-0.6724324324324324,-0.7021621621621623
LIN7B,0.1508108108108108,0.1005405405405405
HFE,-0.1691891891891891,-0.2729729729729729
GPR173,-0.1454054054054054,-0.1478378378378378
NDST1,-0.515135135135135,-0.2700000000000001
HCST,-1.100810810810811,-1.2778378378378377
KPNA2,-1.8356756756756756,-1.417297297297297
ENAH,-0.5118918918918919,-0.5708108108108105
RNA5SP300,0.487027027027027,0.8427027027027028
VDR,-0.3864864864864864,-0.4667567567567567
ZNF282,0.2175675675675676,0.1440540540540541
NPM1P8,0.2408108108108106,0.1556756756756755
IRF5,-0.1721621621621621,-0.1508108108108108
PCAT14,0.2016216216216215,0.1959459459459459
DCPS,-0.2794594594594596,-0.3340540540540541
TSC22D1,0.3997297297297296,0.0894594594594593
BOLA2P1,-0.2248648648648648,-0.0170270270270269
ACOX2,0.6178378378378376,0.5472972972972971
MRPL35,0.1872972972972975,0.1637837837837839
RCAN2,0.4297297297297296,0.4516216216216217
HIST1H2BC,-0.5818918918918922,-0.3756756756756759
ANKRD36C,0.2464864864864865,0.2432432432432432
SLC39A7,-0.5902702702702702,-0.2208108108108109
TMEFF1,-0.3327027027027029,-0.3021621621621621
ABCC3,-4.051891891891892,-3.416216216216216
FIBIN,0.3700000000000001,0.1127027027027028
SLC35E2B,0.3864864864864865,0.5056756756756757
GPHB5,-0.1699999999999999,-0.2140540540540541
PHKA1P1,0.2259459459459458,0.1505405405405405
TYROBP,-3.00081081081081,-4.047567567567569
DPM2,-0.2964864864864866,-0.3281081081081081
TRI-TAT2-2,0.274054054054054,0.184054054054054
ZNF521,0.3905405405405406,0.2918918918918921
CYC1,0.3489189189189186,0.4059459459459458
EEF1A1P30,0.3654054054054054,0.4405405405405403
MRAS,-0.4645945945945946,-0.1145945945945945
DCP1B,0.2583783783783783,0.0648648648648649
DNAJB6,-0.4343243243243243,-0.2970270270270271
HNRNPA1P39,0.247027027027027,0.0732432432432432
APOBEC3G,-0.2864864864864865,-0.5418918918918918
MAGI2-IT1,0.3062162162162162,0.2656756756756757
BAIAP2,-0.3513513513513513,-0.3908108108108107
KRT10,-0.1708108108108108,-0.0672972972972972
SLC41A2,-0.8432432432432432,-0.9629729729729728
PDPN,-0.7310810810810812,-0.94
PGLYRP2,0.1351351351351351,0.0527027027027027
APOBEC3D,-0.1954054054054053,-0.2375675675675675
ABCC5,-0.354054054054054,-0.4000000000000001
SFSWAP,0.2140540540540539,0.2589189189189187
TUBB3P2,0.2037837837837838,0.1327027027027028
SRBD1,0.2602702702702703,0.2102702702702703
PHF14,0.1927027027027029,0.076756756756757
NOB1,0.4183783783783786,-0.0464864864864865
POP7,-0.2932432432432432,-0.1643243243243244
NR1D2,0.4194594594594594,0.3248648648648649
GJA3,-0.1435135135135135,-0.1770270270270271
BTBD1,-0.2259459459459459,-0.1608108108108107
IQSEC1,-0.2667567567567568,-0.1064864864864864
PLEK2,-0.2575675675675675,-0.2597297297297297
GINS2,-0.1899999999999999,-0.2002702702702702
CLTB,-0.3683783783783783,-0.3367567567567567
LRRC71,0.1916216216216216,0.0167567567567568
GAPDHP65,-0.7702702702702702,-0.4678378378378381
PPP1R12BP2,0.5599999999999999,0.7370270270270267
CLEC4M,-0.3518918918918919,-0.2624324324324324
CNN2P6,0.292162162162162,0.3502702702702703
COMMD9,-0.338108108108108,-0.4018918918918919
RBM5,0.2067567567567567,0.1172972972972973
NPM1,0.3429729729729729,0.0921621621621621
PPP2R2DP1,0.2062162162162162,0.2302702702702702
EPB41L5,0.3116216216216214,0.1391891891891892
LIN52,0.273243243243243,0.4062162162162159
LRP1,-0.3459459459459464,-0.1570270270270274
LST1,-1.1135135135135137,-1.5221621621621622
TBX4,0.2256756756756757,0.1856756756756756
ADAMTS12,-0.305135135135135,-0.2756756756756756
SPARC,-0.3421621621621624,-0.2708108108108111
DOCK5,-0.978108108108108,-1.2086486486486483
TXNDC9,-0.4556756756756754,-0.3770270270270269
PTPRC,-1.9640540540540543,-2.651081081081081
SLC16A4,0.4645945945945945,0.2386486486486487
ILF2,0.3372972972972972,0.2605405405405405
CLIP2,-0.161081081081081,-0.227027027027027
RELA,-0.3270270270270269,-0.0216216216216216
CACUL1,-0.4937837837837838,-0.5518918918918919
TPT1P4,0.2543243243243244,0.1554054054054053
CCT5P1,-0.18,-0.1186486486486486
PRKD3,0.2145945945945946,-0.009189189189189
GNAI3,-0.1748648648648648,-0.2924324324324323
BOK,0.6870270270270271,0.7878378378378382
SLC39A11,-0.437027027027027,-0.3294594594594596
NDUFA9,0.3386486486486488,0.1905405405405404
RNA5SP445,0.2543243243243243,0.2624324324324323
ZBTB47,-0.4105405405405405,-0.1575675675675676
CFL1P6,-0.161081081081081,-0.0705405405405404
IGHMBP2,0.1878378378378378,-0.0745945945945946
SNX18P25,0.2843243243243243,0.3791891891891894
RNF149,-0.3548648648648649,-0.7554054054054055
MRPS9,0.355945945945946,0.2762162162162161
PHF8,0.3178378378378378,0.1708108108108107
SNF8,-0.3062162162162162,-0.2840540540540541
ITGB2,-2.664594594594594,-3.117567567567567
QSOX1,-0.5181081081081083,-0.5391891891891892
YPEL4,-0.194054054054054,-0.1221621621621621
IFT46,0.4635135135135133,0.3335135135135134
TMED10P2,0.3067567567567567,0.1059459459459458
ACTA1,-0.617837837837838,-0.4581081081081083
PTPN1,-0.465945945945946,-0.4589189189189189
SEC61G,-0.2581081081081083,-0.2194594594594595
OR4D12P,0.2108108108108109,0.1802702702702702
CIB3,0.1983783783783783,0.1989189189189189
NCAPH,-0.5575675675675676,-0.6756756756756759
INADL,0.2029729729729729,0.0824324324324324
PUDP,-0.3962162162162163,-0.401891891891892
SLC39A1,-0.2248648648648648,-0.260810810810811
METTL25,0.2270270270270271,0.0891891891891892
MMACHC,-0.2421621621621622,-0.2308108108108108
HMBS,-0.4105405405405406,-0.3032432432432433
EGR2,-1.301891891891892,-1.392702702702703
TMEM106B,-0.190810810810811,-0.0451351351351351
SLC35E3,-0.3462162162162164,-0.3245945945945948
HIGD1AP10,-0.2556756756756757,-0.1559459459459459
TSEN15,-0.3562162162162162,-0.0667567567567567
MAN2B1,-0.8108108108108111,-0.9483783783783788
KCNMA1,-0.4413513513513515,-0.6251351351351352
FICD,-0.7791891891891892,-0.6529729729729731
GZMK,-0.3632432432432433,-0.6532432432432432
XAGE1E,0.1543243243243242,0.0162162162162161
SLC7A5P1,-0.158918918918919,-0.1372972972972974
RNF182,-0.4037837837837838,-0.5529729729729727
CMYA5,0.4099999999999999,0.1886486486486486
GLRX2,-0.618108108108108,-0.4935135135135137
PDIA3P2,-0.5467567567567567,-0.6489189189189187
NSRP1,-0.2027027027027027,-0.2005405405405404
FASTKD2,0.2191891891891891,0.217027027027027
GKAP1,0.8186486486486484,0.9056756756756754
FAM58A,-0.487027027027027,-0.5381081081081082
VAMP3,0.1875675675675677,0.1502702702702703
BMPR1B,-0.228108108108108,-0.238108108108108
TDGF1P3,0.1991891891891891,0.1289189189189189
CYB561D2,-0.2045945945945946,-0.2654054054054054
VDAC2,0.6091891891891889,0.4410810810810811
ACTR10,0.1732432432432431,0.2335135135135135
ATP5G2P4,0.2154054054054053,0.231081081081081
OR7E10P,0.1575675675675675,0.3591891891891892
GATS,-0.4697297297297298,-0.2502702702702703
LRRC8D,-0.2389189189189191,-0.3162162162162163
COL24A1,-0.2881081081081081,-0.2037837837837837
CTGLF12P,0.3351351351351351,0.4510810810810811
CDYL2,-0.2905405405405405,-0.0289189189189189
COL8A1,0.5875675675675677,0.6413513513513514
USP17L15,0.252972972972973,0.151081081081081
FH,0.2505405405405406,0.3216216216216217
PDE1C,-0.3186486486486486,-0.5175675675675675
KXD1,-0.5432432432432431,-0.1297297297297298
DOCK6,-0.4548648648648649,-0.32
NDNL2,-0.1251351351351352,-0.2751351351351351
FRZB,-2.050810810810811,-1.6816216216216218
TNFSF15,-0.4716216216216217,-0.5989189189189191
VTRNA2-1,0.3172972972972973,-0.1075675675675674
EIF3J,-0.3105405405405406,-0.2510810810810811
NTN4,-0.3962162162162163,-0.4848648648648646
CDH11,-0.5394594594594593,-1.12027027027027
BMP3,0.2689189189189188,0.525135135135135
HMGCS1,-0.3359459459459456,-0.0791891891891891
OSGIN1,-0.9213513513513512,-0.6064864864864866
FAHD2B,0.1918918918918919,0.1591891891891892
RBM6,0.2964864864864865,0.3040540540540542
TRAK1,-0.3205405405405405,-0.2635135135135135
PNRC2P1,-0.2218918918918919,-0.1581081081081081
GYG1P1,-0.3478378378378378,-0.2186486486486486
S100A11P2,-0.5745945945945948,-0.3440540540540541
IPMK,-0.4078378378378378,-0.6194594594594593
TRPC1,0.3940540540540542,0.185945945945946
CDC14C,0.2035135135135135,0.1383783783783784
TREML1,-0.2278378378378378,-0.2291891891891892
ATP11B,0.3743243243243244,0.3991891891891894
NWD2,0.4962162162162162,0.6451351351351351
UBE2J1,-0.1754054054054053,-0.3524324324324325
WDR82P1,0.1645945945945947,0.0916216216216216
CLSTN3,-0.2716216216216215,-0.4145945945945946
